ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021
321,Burundi,BI,BDI,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,5113489,5875980,2842868,1630369,3780980,1822748,1613558,2457905,2047309,1774951,3172038,8112829,5209127,4812450,14458990,14762103,11826350.8846336,16649331,21619646,18614373,10418528,14958428,11202936,13654664.3220061,15994700.752533,19372247.01,25832874.22,
322,Burundi,BI,BDI,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.553184605631624,0.587764196680721,0.327383247782985,0.16770536471278,0.42337433421745,0.21055003982672,0.185384779345916,0.280361722817632,0.248069104097967,0.226235491101125,0.346616399494066,0.726231895854439,0.409080332116059,0.354848265443351,0.897051020478274,0.831435894013511,0.581966737957262,0.744663030910073,0.92656629356704,0.758016526565164,0.38504276106833,0.481842031873942,0.378519735566214,0.430514524436272,0.5267272760038,0.643066059019572,0.836997286094004,
323,Burundi,BI,BDI,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,2.40896779756721,1.54921127207164,1.29547792011323,2.1173926294642,1.90188711650535,1.21416438537692,1.86891041954215,3.06996838906535,1.2109398628799,1.50431685907905,3.60272874287285,3.67867111278225,2.32414860658034,2.21309042121942,2.96730599602155,2.57938091118423,1.54904188682605,2.66835860759556,1.79152807837955,1.74322473714229,2.01578239217711,2.18375253638603,2.84209656207663,
324,Burundi,BI,BDI,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,5877671,2844402,,,1823140,1613615,,2051113,1775826,3214049,8203280,6168924,5056704,14607579,15987478,11912725.326183,19259125,21733775,18684423,10593067,15001895,11346696,13904832.6674692,16407003.4732145,19899276.37,25961419.53,
325,Burundi,BI,BDI,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,0.587933344509098,0.327559902450771,,,0.210595320696929,0.185391328185451,,0.248530028595436,0.226347018717782,0.351207044864375,0.734328750997316,0.484454588785938,0.372858449076968,0.906269639073477,0.900451857296439,0.586217165877232,0.861389469353211,0.93145758940595,0.760869110301715,0.391493286370379,0.483242194217168,0.383377033437504,0.43840202014735,0.540304966034613,0.660560916139031,0.841162214653398,
326,Burundi,BI,BDI,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,-5874289,-2841334,,,-1822356,-1613501,,-2043505,-1774076,-3130027,-8022378,-4249330,-4568196,-14310401,-13536728,-11739976.4430842,-14039537,-21505517,-18544323,-10243989,-14914961,-11059176,-13404495.9765431,-15582398.0318515,-18845217.65,-25704328.91,
327,Burundi,BI,BDI,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,-0.587595048852344,-0.327206593115199,,,-0.21050475895651,-0.185378230506381,,-0.247608179600498,-0.226123963484468,-0.342025754123756,-0.718135040711563,-0.33370607544618,-0.336838081809734,-0.887832401883072,-0.762419930730583,-0.577716310037292,-0.627936592466935,-0.92167499772813,-0.755163942828613,-0.378592235766281,-0.480441869530715,-0.373662437694924,-0.422627028725194,-0.513149585972987,-0.625571201900114,-0.83283235753461,
328,Cabo Verde,CV,CPV,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.655855853866007,0.472521670721947,0.332528810550533,,0.00747333744257432,,,4.4240885789072,2.64421784932626,1.57175606639512,,3.75929389362318,3.67006240068607,0.735730973069217,0.730110867808256,,,,,,,0.00185275655114157,0.00960439935762465,
329,Cabo Verde,CV,CPV,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,137443,234942,189291,170674,,2806,,,3057732,2209997,1298757,,6255057,7654418,6291792,3049121,,,,,,,5636.71,28125.84692689,
330,Cabo Verde,CV,CPV,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,0.0254644468658878,0.0408913077539837,0.0288000344808133,0.0280384553993286,,0.000413341543132327,,,0.280334823221939,0.178727108218248,0.0858376104898015,,0.368434998748448,0.460025055227055,0.337195501351021,0.17505466816623,,,,,,,0.000284417129942887,0.00164778871927873,
331,Cabo Verde,CV,CPV,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,2.26903324297732,1.66120931293757,1.19247784689117,,0.0264438123646592,,,16.71656197763,10.202453421005,6.13015493691343,,16.441233691621,15.9054315599475,2.98606612392187,2.93755164295541,,,,,,,0.00882729637557025,0.0505104661662082,
332,Cabo Verde,CV,CPV,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,6229829,7170280,7105759,5817454,7608679,9387159,6032013,7561122,10485958,17410561,19614842,25933734,21731636,36741318,58348942,21398618,16386387.1387102,44210345.2508852,15868486.7401272,21791739,25247986.2322497,27249876.88,27947246.99,25762000.1197779,
333,Cabo Verde,CV,CPV,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,1.15421774520395,1.24797663322111,1.08111904006186,0.955695797348428,1.23601686525502,1.38278787836369,0.677293515260564,0.7389317868781,0.961359328496637,1.40802870772558,1.29638659688841,1.45045854753964,1.28003554283546,2.20812697217016,3.1270901439513,1.22852716346971,0.885525664422972,2.37702997971117,0.993767714175452,1.31038052559019,1.42661195462117,1.38570329200533,1.41016227173312,1.50929973037869,
334,Cabo Verde,CV,CPV,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,3.114581012536,2.71130606849326,2.44978959141423,3.29356981172422,3.4877536647145,1.72249772734734,1.777604037282,2.42621521088516,3.22005607651462,2.62954460320426,3.13919858793443,3.06868277248841,4.94818423512774,6.16429053590628,2.83515532246901,2.25636267726644,5.75994707254308,2.6297117251249,3.24204553403645,3.18143785946858,3.34515025131251,3.53892153165971,2.27699537002735,
335,Cabo Verde,CV,CPV,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,6367272,7405222,7295050,5988128,,9389965,,,13543690,19620558,20913599,,27986693,44395736,64640734,24447739,,,,,,,27952883.7,25790125.9667048,
336,Cabo Verde,CV,CPV,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,1.17968219206984,1.2888679409751,1.10991907454267,0.983734252747757,,1.38320121990682,,,1.24169415171858,1.58675581594383,1.38222420737821,,1.64847054158391,2.66815202739722,3.46428564530232,1.40358183163594,,,,,,,1.41044668886306,1.51094751909797,
337,Cabo Verde,CV,CPV,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,-6092386,-6935338,-6916468,-5646780,,-9384353,,,-7428226,-15200564,-18316085,,-15476579,-29086900,-52057150,-18349497,,,,,,,-27941610.28,-25733874.272851,
338,Cabo Verde,CV,CPV,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,-1.12875329833807,-1.20708532546713,-1.05231900558105,-0.9276573419491,,-1.38237453682056,,,-0.681024505274698,-1.22930159950733,-1.21054898639861,,-0.91160054408701,-1.74810191694311,-2.78989464260028,-1.05347249530348,,,,,,,-1.40987785460318,-1.50765194165941,
339,Cambodia,KH,KHM,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,,,0.00977842464034912,0.0195451163960304,0.00859441960118388,0.00889383612197291,0.010729117620841,0.00265646630865868,0.0102431794381286,0.00994959544280516,0.02862027850456,0.0279813886181469,0.0199587160881639,0.00892934399018683,0.0075335021503367,0.0230688856961805,0.00960725613437344,0.03266618830868,0.0229894708406552,0.0187018363916388,0.0308913613604478,0.0606461617112992,0.184176162820626,
340,Cambodia,KH,KHM,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,479966,1059601,584021,675710,1135749,303154,1411229,1371456,4917911,6099979,4830574,2430894,2377369,8466612,2690105,12233486,10206947,9756412.5,17785113.97,42955163.38,172091510.42,
341,Cambodia,KH,KHM,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,0.0130900857055324,0.0265444434325241,0.0136154073676264,0.0144850134372428,0.0212935534314154,0.00482219322463215,0.0194182093776137,0.015891231479875,0.0475535471201161,0.0587037237093597,0.0430067946311144,0.0189648965946306,0.0169124559140756,0.0555992568763732,0.0161061808356903,0.0676522346224631,0.0509245013223994,0.0439329519980176,0.0723004954381578,0.158575304054574,0.683130955335497,
342,Cambodia,KH,KHM,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,0.0350662991931613,0.0707831594007062,0.0304106727500544,0.0320106065084638,0.0406328257411041,0.0100375439818042,0.0395222962159231,0.0388053610404649,0.112838981521821,0.122376319145303,0.0864977098769142,0.036240980159787,0.0303105358304865,0.0915363387402586,0.039090706581211,0.142617627357535,0.101057449964485,0.0862378111862634,0.139608683351194,0.28894332778721,0.968600273101725,
343,Cambodia,KH,KHM,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,20863008,22401198,21286384,25330825,30781589,48616132,67318459,41206429,81011396,82964796,49486764,111262707,115242955,188935988,185430758,160839095,221597503,302028898.28,428671573.86,609380758.47,759658466.95,
344,Cambodia,KH,KHM,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,0.568995643014731,0.561180418980137,0.496254055151655,0.543010079030124,0.57710762683953,0.77332439069985,0.926287605938019,0.47746402487432,0.783336509536749,0.798419545704566,0.440582650489657,0.868028689483656,0.819831248680914,1.24072067197639,1.11020994379295,0.889454092758567,1.10559429127671,1.3600307582474,1.74264653139768,2.24961870601055,3.01552478091297,
345,Cambodia,KH,KHM,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,1.47704582986847,1.53922286333915,1.32666380707196,1.52914989148137,1.51429641729135,1.90923555870413,2.25981101973623,1.16020804900153,1.83196636161398,2.12739167616308,1.01202131489961,1.81213437425118,1.63106002053259,2.04851163907511,1.80703259516778,1.43412460804002,1.71778313863748,2.04061423979892,2.36435658358813,2.89376713442302,3.83022107390047,
346,Cambodia,KH,KHM,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,21342974,23460799,21870405,26006535,31917338,48919286,68729688,42577885,85929307,89064775,54317338,113693601,117620324,197402600,188120863,173072581,231804450,311785310.78,446456687.83,652335921.85,931749977.37,
347,Cambodia,KH,KHM,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,0.582085728720263,0.587724862412661,0.509869462519281,0.557495092467366,0.598401180270945,0.778146583924482,0.945705815315632,0.493355256354196,0.830890056656865,0.857123269413926,0.483589445120772,0.886993586078287,0.836743704594989,1.29631992885276,1.12631612462864,0.95710632738103,1.15651879259911,1.40396371024541,1.81494702683583,2.40819401006512,3.69865573624847,
348,Cambodia,KH,KHM,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,-20383042,-21341597,-20702363,-24655115,-29645840,-48312978,-65907230,-39834973,-76093485,-76864817,-44656190,-108831813,-112865586,-180469376,-182740653,-148605609,-211390556,-292272485.78,-410886459.89,-566425595.09,-587566956.53,
349,Cambodia,KH,KHM,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,-0.555905557309199,-0.534635975547613,-0.482638647784028,-0.528525065592881,-0.555814073408115,-0.768502197475218,-0.906869396560405,-0.461572793394445,-0.735782962416633,-0.739715821995206,-0.397575855858543,-0.849063792889026,-0.802918792766838,-1.18512141510002,-1.09410376295726,-0.821801858136104,-1.05466978995431,-1.31609780624938,-1.67034603595952,-2.09104340195597,-2.33239382557747,
350,Cameroon,CM,CMR,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,,,0.0902761030115195,0.0654103594013707,0.0999435123666236,0.113281687982742,0.0539095561093097,0.0545507787121464,0.0516753232022776,0.492599253903655,0.295987111459093,0.125516218892294,0.083688796237097,0.166059776457995,0.0933640066072343,0.221447383005135,0.186124375971035,0.0838159353261209,0.0742953019622815,0.0834136923391291,0.0533303368986632,,,
